taxa,20230210_BC04,20230210_BC32,20230210_BC45,20230210_BC29,20230210_BC34,20230210_BC48,20230210_BC40,20230210_BC47,20230210_BC33,20230210_BC09,20230210_BC11,20230215_BC39,20230215_BC15,20230215_BC35,20230215_BC26,20230215_BC28,20230215_BC40,20230215_BC13,20230307_BC74,20230307_BC79,20230307_BC61,20230307_BC67,20230307_BC68,20230307_BC62,20230307_BC55,20230307_BC73,20230307_BC85,20230307_BC63,20230307_BC81,20230307_BC57,20230307_BC72,20230307_BC80,20230307_BC60,20230307_BC77,20230307_BC58,20230307_BC71,20230307_BC83,20230307_BC70,20230307_BC56,20230307_BC64,20230307_BC59,20230307_BC69,20230307_BC65,20230307_BC76,20230307_BC86,20230307_BC66,20230307_BC75,20230307_BC78,20230307_BC82,20230328_BC30,20230328_BC25,20230328_BC27,20230328_BC26,20230328_BC31,20230328_BC29,20230328_BC24,20230328_BC28,20230328_BC22,20230328_BC21,20230328_BC23,20230131_BC36,20230131_BC53,20230131_BC19,20230131_BC52,20230131_BC38,20230131_BC39,20230131_BC54,20230131_BC30,20230131_BC42,20230131_BC35,20230131_BC44,20230131_BC55,20230131_BC25,20230131_BC27,20230131_BC57,20230131_BC26,20230131_BC10,20230131_BC51,20230131_BC01,20230131_BC02,20230131_BC60,20230131_BC03,20230131_BC16,20230131_BC32,20230131_BC58,20230131_BC12,20230131_BC14,20230131_BC45,20230131_BC29,20230131_BC20,20230131_BC24,20230131_BC08,20230131_BC46,20230131_BC56,20230131_BC43,20230131_BC22,20230131_BC48,20230131_BC59,20230131_BC21,20230131_BC49,20230131_BC47,20230131_BC50,20230131_BC23,20230131_BC18,20230131_BC07,20230131_BC05,20230131_BC13,20230322_BC04,20230322_BC19,20230322_BC61,20230322_BC67,20230322_BC52,20230322_BC38,20230322_BC39,20230322_BC15,20230322_BC68,20230322_BC54,20230322_BC42,20230322_BC25,20230322_BC06,20230322_BC26,20230322_BC10,20230322_BC51,20230322_BC01,20230322_BC02,20230322_BC60,20230322_BC03,20230322_BC16,20230322_BC32,20230322_BC12,20230322_BC31,20230322_BC14,20230322_BC20,20230322_BC24,20230322_BC08,20230322_BC41,20230322_BC56,20230322_BC64,20230322_BC34,20230322_BC28,20230322_BC48,20230322_BC59,20230322_BC21,20230322_BC40,20230322_BC49,20230322_BC50,20230322_BC33,20230322_BC17,20230322_BC69,20230322_BC65,20230322_BC18,20230322_BC07,20230322_BC66,20230322_BC05,20230322_BC09,20230322_BC11,20230315_BC43,20230227_BC06,20230227_BC10,20230227_BC12,20230227_BC14,20230227_BC11,20230227_BC13,20230511_BC75,20230511_BC74,20230511_BC73,20230424_BC45,20230424_BC44,20230410_BC72,20230410_BC73
s__Acetivibrio_clariflavum,0.000113457,0.0,0.000126548,5.92499e-05,0.0,0.0,1.3587e-05,0.0,1.91721e-05,2.08138e-05,0.0,0.048741927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34217e-05,0.00044569,7.30919e-05,0.0,2.7468e-05,0.0,0.0,0.0,0.0,0.0,2.52825e-05,0.0,6.89465e-05,0.0,3.3456e-05,0.000256082,0.0,0.00034858,8.8574e-05,0.0,0.0,5.73444e-05,2.0639e-05,3.9557e-05,0.0,0.0,9.27586e-05,0.0,2.42066e-05,0.0,0.0,0.0,0.000584152,0.003828998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000361304,0.0,0.0,0.0,0.0,5.89484e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35042e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000947399,0.000115959,3.70316e-05,0.000108702,0.0,0.0,8.03762e-05,0.0,0.0,0.0,0.0,0.0,4.13309e-05,4.66962e-05,0.0,3.71361e-05,0.0,0.0,0.0,0.0,0.000192025,0.000270166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14554e-05,0.0,0.0,8.54226e-05,0.0,0.0,0.0,6.21253e-05,0.0,0.0,0.0,0.000167961,0.000519061,0.000204061,0.0,6.4973e-05,0.0,0.000223131,0.0,0.0,0.0,0.0,0.0,0.000117516,0.0,0.0,0.0,0.0,0.0
s__Acidaminococcus_fermentans,0.000694927,0.0,0.0,0.0,2.18646e-05,0.0,0.0,0.0,0.000134205,0.0,4.19103e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000709591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004778555,8.01507e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37426e-05,0.0,0.0,0.0,0.0
s__Acidaminococcus_massiliensis,2.83644e-05,0.0,4.21825e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Acutalibacter_timonensis,0.001049482,0.0,0.0,3.94999e-05,0.0,0.0,0.0,0.0,0.0,6.24415e-05,0.0,0.0,0.0,0.0,3.14931e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3456e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19708e-05,0.0
s__Adlercreutzia_caecimuris,7.09109e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16276e-05,0.0,0.0,0.000129831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000169434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82768e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24259e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000137224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.885e-05,0.0,0.0,0.0,0.0,0.0,0.000293932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000108648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Adlercreutzia_equolifaciens,1.41822e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24415e-05,0.0,0.0,4.32769e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43508e-05,0.0,0.0,0.0,0.0,6.72948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14829e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000409445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96516e-05,0.0,0.0,0.0,0.0,5.43242e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Agathobaculum_sp900291975,0.000468012,0.001267376,0.000801468,0.001263998,0.0,0.000436881,0.002595109,7.97289e-05,9.58607e-05,0.003142887,2.09551e-05,0.001278256,0.000649154,0.000342444,0.0,0.000600889,0.0,3.04655e-05,0.005553264,8.01325e-05,0.002642302,0.006373617,0.0,0.002966544,0.006350792,3.32237e-05,0.0,7.12945e-05,0.00355355,0.009556797,9.66557e-05,0.000448152,0.002845589,0.000568752,0.006818182,0.013195194,0.000373478,0.001387659,0.0,0.003194208,5.73444e-05,0.003797573,0.000988924,0.001280902,0.000392182,0.003061035,0.001538807,0.003316308,0.003259285,0.0,0.0,0.001099581,0.0,0.0,0.000301103,0.001329995,0.000676067,0.0,0.0,0.003898267,0.002640995,0.0,0.000779069,0.000404183,0.000574823,0.000272227,0.000618079,5.95557e-05,0.00044314,0.00125587,0.003083248,0.0,0.000659727,0.00045163,0.003422854,0.000648982,0.001016605,0.002451709,0.000235793,0.000535742,0.0,0.002680747,0.000774702,0.000972889,0.000320533,0.001451745,0.001673963,0.0,0.000254017,0.000521887,0.0,0.000441384,0.0,0.000236429,0.003506842,0.000120576,8.5955e-05,0.002507581,0.001872181,0.001262626,0.00134882,0.0,0.002017086,0.001074849,6.24259e-05,0.001316872,0.000233304,0.000827485,0.0,0.0,0.000927671,0.001110947,0.0,0.000923137,0.000109379,0.001728087,0.0,3.36474e-05,0.000560203,0.000619422,0.000233743,0.00095061,0.002614989,0.0,0.000148544,0.000653339,0.000177936,0.000222346,0.000640381,0.000384049,0.0,0.000545752,0.000454811,0.000704645,0.000213847,0.002334111,0.017904575,0.0,0.0,0.000221844,0.0,0.0,0.000558567,0.003056546,0.000213557,0.000185963,0.000815851,0.000761431,0.000310627,0.000860956,0.000509755,0.003021284,0.003401218,0.0,0.000765228,0.000656168,9.74596e-05,0.000404694,0.001338788,0.0,0.001738375,0.000764487,0.010739364,0.0,0.001351431,0.006080224,0.0,9.78713e-05,0.000197737,0.0
s__Alistipes_obesi,8.50931e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08138e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89356e-05,0.0,0.0
s__Alistipes_senegalensis,0.000609834,0.0,0.0,1.975e-05,4.37292e-05,0.0,0.0,0.0,1.91721e-05,0.00043709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000148588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37426e-05,0.0,0.0,0.0,0.0
s__Alistipes_sp002159375,1.41822e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000228952,2.09551e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Alkaliphilus_oremlandii,1.41822e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19903e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Allobaculum_stercoricanis,1.41822e-05,0.003359553,0.0,0.0,0.0,4.16077e-05,0.0,0.0,0.0,0.012592361,2.09551e-05,0.0,0.001601246,0.000404707,0.0,0.004296359,0.000114649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22186e-05,0.0,0.0,0.037336902,0.0,0.0,0.0,0.001003838,0.0,0.0,0.0,0.008647734,0.0,2.5618e-05,0.0,0.0,0.0,0.001597637,0.0,0.0,0.0,0.000103086,0.000236845,0.0,0.001242049,0.0,0.0,0.0,0.0,0.0,0.006133924,0.0,0.003895345,0.0,0.0,0.0,5.15066e-05,0.00125067,0.00675788,0.000709839,0.0,0.0,0.000513121,0.0,0.002303844,0.003650523,0.000169434,0.004680535,0.000294742,0.004132864,0.0,0.0,0.002394535,0.0,0.0,0.000568074,0.0,0.0,0.001143075,0.006066932,0.0,0.013506356,0.0,0.0,0.002956749,0.003798155,0.0,0.0,0.0,5.48968e-05,7.49344e-05,0.0,0.0,0.0,6.24259e-05,0.005761317,0.006590843,0.000919428,0.0,4.11913e-05,2.89897e-05,0.004258628,0.005761183,0.006461957,0.000164069,0.0,0.0,0.0,0.005191216,0.01007968,0.002804918,0.000165323,0.000233481,0.003531822,7.42721e-05,3.26669e-05,0.00702847,0.00233463,0.0,0.000512066,0.001466615,0.000485113,0.000259892,0.000108407,0.004116546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005651388,0.00423459,0.0,3.71927e-05,0.003729604,0.005810925,0.0,0.0,9.26827e-05,0.000405844,0.00865001,0.000980449,0.000255076,0.0,0.005165356,0.001618778,0.0,0.0,0.008202955,0.004484991,0.002684841,0.002192021,0.0,0.0,0.0,0.0,0.0,0.000526001
s__Anaerobiospirillum_thomasii,0.000354555,0.001207025,0.000569464,1.975e-05,6.55938e-05,0.009028876,0.097567935,5.97967e-05,0.023505052,0.012155271,0.000125731,0.0,0.013415848,0.000217919,6.29862e-05,0.0,2.86623e-05,3.04655e-05,0.0,5.34217e-05,3.1835e-05,2.92368e-05,6.82408e-05,0.009394056,0.167213739,0.0,0.0,0.003469664,6.18009e-05,0.0,3.22186e-05,5.17099e-05,0.0,0.0,6.40205e-05,0.09250135,9.95942e-05,0.125981695,0.0,3.54912e-05,0.0,0.00020639,0.0,2.5618e-05,0.0,0.009461381,0.306030199,0.065115829,0.0,0.0,4.39039e-05,0.0,3.94742e-05,0.0,0.003199217,0.025465498,0.000386324,0.0,0.0,0.0,0.054182995,6.51636e-05,0.060897228,0.139594806,0.216261097,0.004464529,0.000566572,0.002739563,0.037279123,0.002293328,0.0,0.02834753,0.02367688,0.005600217,0.000131648,0.045509856,0.021602846,0.005720654,0.002475831,0.001836828,0.0,0.031112916,0.052327629,0.0,6.41067e-05,0.0,0.000128766,6.59631e-05,0.017019115,0.005871224,0.000119574,0.024099576,5.28905e-05,4.72858e-05,0.055696899,6.02882e-05,0.023637614,0.000116632,0.002893371,0.00016469,0.0,0.049131642,5.93261e-05,0.029509478,0.008302641,0.015144033,0.003149606,0.0,8.64977e-05,0.0,0.000405856,0.001110947,0.0,4.85861e-05,0.000273448,0.0,7.63301e-05,3.36474e-05,0.002539588,0.000197089,0.083212566,0.00194255,4.66962e-05,7.06364e-05,0.000222816,3.26669e-05,0.0,3.70576e-05,0.0,0.00281636,0.000926283,0.0,0.002793841,0.016098434,5.34616e-05,0.0,0.00029513,0.0,0.000409445,7.39481e-05,4.63435e-05,0.000377465,9.85707e-05,0.0,0.000170845,0.034663592,0.009052059,0.002564822,3.10627e-05,0.0,0.000370731,9.01876e-05,0.002141507,0.001095796,0.013212937,5.96516e-05,0.00224157,0.0029138,0.0,0.0,0.009995654,0.00606493,6.88421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.023096234
s__Anaerostipes_hadrus,2.83644e-05,2.01171e-05,0.0,0.0,0.0,8.32154e-05,0.0,0.0,1.91721e-05,0.00114476,0.0,0.0,0.0,0.0,0.0,3.00445e-05,0.0,3.04655e-05,3.17329e-05,0.0,0.0,0.0,0.0,0.0,4.75715e-05,3.32237e-05,0.0,0.0,3.09004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07664e-05,3.54912e-05,0.0,0.0,0.001186709,2.5618e-05,0.0,0.0,0.0,2.42066e-05,0.0,0.0,4.39039e-05,0.0,0.0,5.7544e-05,0.0,0.0,0.0,0.0,0.0,0.000151389,0.00025558,0.0,0.000519379,0.000454706,0.000191608,0.000108891,0.0,0.0,0.0,0.000218412,0.0,0.0,0.0,0.0,0.0,0.001946946,0.0,0.0,0.0,0.0,0.0,0.0,0.00028171,0.0,0.0,0.0,0.0,0.0,0.000127008,0.000326179,0.000239149,0.000353107,0.0,0.0,0.0,0.0,0.0,0.0,0.00102119,0.0,0.0,0.0,5.93261e-05,0.001856557,0.0,8.23045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73469e-05,5.63111e-05,4.67486e-05,4.13309e-05,9.33925e-05,0.0,0.0,0.0,0.001245552,0.0,0.003933766,0.0,7.71903e-05,0.0,0.000194919,0.0,0.0,0.000133378,0.0,5.32793e-05,0.0,0.0,0.0,0.0,0.0,0.000382068,0.0,3.71927e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000713836,0.0,0.0,0.0,0.0,0.0,0.005652659,0.0,0.0,0.0,0.0,0.0,0.0,0.000218713,9.99051e-05,4.89356e-05,0.000461386,0.0
s__Anaerostipes_sp001940315,1.41822e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
